2.2 12017.8
-9.19466 -1.16048  0.00869888 0.0666074 -0.889692 -0.174576 
-9.19331 -1.04722  0.00999279 0.0684199 -0.894944 -0.12639 
-9.19227 -0.935199  0.0108897 0.0695666 -0.898567 -0.0794365 
-9.1916 -0.825755  0.0113752 0.0701543 -0.900539 -0.037263 
-9.19128 -0.718655  0.0115491 0.0703602 -0.901049 0.000173942 
-9.19136 -0.611785  0.0114573 0.0702515 -0.900291 0.0373456 
-9.19181 -0.503062  0.0110585 0.0697726 -0.8981 0.0787056 
-9.19268 -0.392307  0.0102545 0.0687621 -0.894341 0.12423 
-9.19396 -0.28087  0.00905166 0.067122 -0.88908 0.170511 
-9.09242 -1.46513  0.0101114 0.0685762 -0.859361 -0.282167 
-9.08574 -1.3638  0.0128793 0.0718543 -0.86321 -0.249938 
-9.07939 -1.25996  0.0157821 0.0747127 -0.866553 -0.213286 
-9.07414 -1.15206  0.0185821 0.0770767 -0.869784 -0.170932 
-9.07028 -1.04184  0.0209845 0.0788722 -0.872573 -0.125642 
-9.06761 -0.932374  0.0227589 0.0800883 -0.874614 -0.0808976 
-9.06598 -0.824895  0.0238512 0.0807957 -0.875734 -0.0393902 
-9.06535 -0.719152  0.0242891 0.0810725 -0.876011 -0.000791168 
-9.06581 -0.613715  0.0240908 0.0809483 -0.875529 0.0374023 
-9.06729 -0.507179  0.0232499 0.0804102 -0.87425 0.0777019 
-9.06987 -0.399355  0.0217379 0.0793992 -0.872158 0.120435 
-9.07376 -0.291493  0.019583 0.0778473 -0.869503 0.163032 
-9.0792 -0.186714  0.0169698 0.0757554 -0.866688 0.202106 
-9.08589 -0.086622  0.0141748 0.0731905 -0.864134 0.234741 
-9.09302 0.0105365  0.0114553 0.0702491 -0.861323 0.262595 
-8.9925 -1.76952  0.00877426 0.0667182 -0.82116 -0.385162 
-8.98787 -1.66151  0.0122411 0.0711542 -0.828837 -0.350573 
-8.97994 -1.55831  0.0164267 0.0752866 -0.832898 -0.318109 
-8.97076 -1.4565  0.0211758 0.0790087 -0.835533 -0.284471 
-8.96203 -1.35368  0.0262024 0.0822285 -0.837826 -0.24836 
-8.95449 -1.24918  0.0311665 0.0849163 -0.840315 -0.20894 
-8.94845 -1.14278  0.0357762 0.0870898 -0.842841 -0.167094 
-8.94397 -1.03553  0.0397562 0.0887722 -0.845108 -0.124233 
-8.94095 -0.929003  0.042853 0.0899808 -0.846857 -0.0820549 
-8.93915 -0.823921  0.0449148 0.0907398 -0.847888 -0.0415299 
-8.93852 -0.720056  0.0458211 0.091065 -0.848197 -0.00242927 
-8.93913 -0.616578  0.0455355 0.0909638 -0.847815 0.0361324 
-8.94094 -0.51268  0.0441092 0.0904477 -0.846771 0.075044 
-8.94407 -0.408192  0.0416493 0.0895213 -0.845155 0.114581 
-8.94878 -0.303931  0.0382687 0.0881619 -0.84326 0.153771 
-8.95523 -0.201491  0.0341554 0.0863553 -0.841477 0.190934 
-8.96338 -0.101875  0.0295488 0.084085 -0.840222 0.224547 
-8.97289 -0.00473337  0.0247491 0.0813572 -0.839586 0.254076 
-8.98311 0.0905672  0.0200981 0.0782308 -0.838837 0.281059 
-8.99258 0.18631  0.0158746 0.0747963 -0.836735 0.307408 
-9.00006 0.284711  0.0122041 0.0711131 -0.83134 0.336343 
-8.8762 -2.00074  0.00828444 0.0659816 -0.769497 -0.481597 
-8.87586 -1.8823  0.0124084 0.0713407 -0.784863 -0.438762 
-8.87087 -1.7681  0.0176886 0.0763571 -0.793815 -0.399221 
-8.86313 -1.6582  0.0241066 0.0809584 -0.798784 -0.362301 
