10.45 12251.8
-17.0742 -2.76474  6.19133e-05 0.0285025 -0.969148 -0.196617 
-17.1585 -2.15095  5.89236e-05 0.0283075 -0.980246 -0.134027 
-17.2014 -1.6372  5.84189e-05 0.0282738 -0.985841 -0.0856447 
-17.2221 -1.17372  6.1099e-05 0.0284499 -0.988671 -0.0413412 
-17.2282 -0.7355  6.36933e-05 0.028615 -0.989472 -0.00109046 
-17.2224 -0.301329  6.40546e-05 0.0286374 -0.988718 0.0383339 
-17.2031 0.149227  6.2987e-05 0.0285705 -0.986121 0.0809839 
-17.164 0.641732  6.28071e-05 0.0285591 -0.98098 0.128036 
-17.09 1.21469  6.10798e-05 0.0284487 -0.972855 0.178424 
-16.7224 -4.00242  5.60951e-05 0.0281159 -0.940672 -0.30688 
-16.8251 -3.52362  6.20936e-05 0.0285139 -0.953397 -0.265477 
-16.877 -3.16196  7.44709e-05 0.0292491 -0.962458 -0.228982 
-16.94 -2.67455  0.000103918 0.0306796 -0.972014 -0.176509 
-16.9932 -2.18413  0.000108237 0.030862 -0.977428 -0.143412 
-17.029 -1.69936  0.000112821 0.0310497 -0.983043 -0.0963449 
-17.0494 -1.22729  0.000119728 0.0313219 -0.986313 -0.0493902 
-17.0568 -0.762007  0.000124203 0.0314918 -0.987437 -0.00494393 
-17.0521 -0.303336  0.000124652 0.0315086 -0.986778 0.0382022 
-17.036 0.147181  0.000122661 0.0314337 -0.98439 0.0805318 
-17.0087 0.591473  0.000120705 0.0313593 -0.980627 0.11907 
-16.9699 1.0315  0.000106491 0.0307891 -0.97743 0.146855 
-16.914 1.50358  0.000102848 0.0306334 -0.967701 0.202527 
-16.8814 1.80887  9.08671e-05 0.0300902 -0.962849 0.226291 
-16.8064 2.22385  8.90964e-05 0.0300053 -0.953038 0.263289 
-16.2533 -5.22933  4.98655e-05 0.027666 -0.893191 -0.425886 
-16.4072 -4.74906  6.25107e-05 0.0285403 -0.911864 -0.384444 
-16.4728 -4.43061  7.2549e-05 0.0291414 -0.925374 -0.350239 
-16.5376 -4.0707  0.000103283 0.0306522 -0.934482 -0.320777 
-16.6318 -3.5925  0.000112419 0.0310335 -0.947339 -0.279614 
-16.7074 -3.12205  0.000136231 0.0319262 -0.96098 -0.225362 
