5.15 12188
-11.9607 -1.72139  0.000410002 0.038 -0.956062 -0.198551 
-11.9863 -1.4367  0.000440959 0.0384641 -0.967692 -0.131942 
-12.0009 -1.17578  0.00048186 0.0390415 -0.972855 -0.0839518 
-12.0069 -0.942837  0.000519208 0.0395373 -0.975215 -0.0425668 
-12.0084 -0.722261  0.000535459 0.0397448 -0.975987 -0.00205123 
-12.0064 -0.502998  0.000530426 0.0396811 -0.975279 0.0380083 
-12.0002 -0.274068  0.00050419 0.0393413 -0.973099 0.077906 
-11.9861 -0.0204065  0.000478649 0.0389976 -0.968293 0.123681 
-11.9625 0.252146  0.000461774 0.0387627 -0.957822 0.185943 
-11.7714 -2.34705  0.000476787 0.0389719 -0.926232 -0.308611 
-11.7933 -2.13418  0.000574121 0.04022 -0.940179 -0.261559 
-11.8082 -1.92505  0.000669026 0.0412923 -0.947493 -0.23069 
-11.8219 -1.69478  0.000791429 0.0425182 -0.954997 -0.18996 
-11.8368 -1.43775  0.000862804 0.0431685 -0.963396 -0.136555 
-11.8462 -1.19213  0.000947764 0.043892 -0.967881 -0.0925422 
-11.8506 -0.958826  0.00101811 0.0444548 -0.970395 -0.0496332 
-11.8519 -0.729373  0.00105252 0.0447197 -0.971374 -0.00517741 
-11.8506 -0.501992  0.00105204 0.044716 -0.970703 0.0386231 
-11.8467 -0.275039  0.00101413 0.0444238 -0.968659 0.0794703 
-11.8389 -0.0408899  0.000962216 0.0440101 -0.965017 0.119695 
-11.827 0.200043  0.000922946 0.0436858 -0.958366 0.166814 
-11.8163 0.417478  0.00082948 0.0428701 -0.952233 0.203847 
-11.8054 0.612758  0.000746582 0.0420867 -0.946215 0.232158 
-11.7909 0.802675  0.000660529 0.0412012 -0.936188 0.26963 
-11.5458 -2.97261  0.000423857 0.0382109 -0.881588 -0.419633 
-11.5832 -2.75485  0.00055086 0.0399371 -0.901537 -0.373739 
-11.601 -2.56411  0.000690325 0.0415171 -0.910151 -0.349897 
-11.6156 -2.36265  0.000891727 0.0434205 -0.919239 -0.319099 
-11.635 -2.13395  0.0010815 0.0449376 -0.932921 -0.270108 
-11.6512 -1.90481  0.00124872 0.0461163 -0.942896 -0.227607 
-11.6644 -1.67312  0.00140897 0.0471389 -0.951034 -0.184795 
-11.6763 -1.436  0.00153349 0.0478745 -0.958026 -0.140376 
-11.6847 -1.20321  0.00166014 0.0485777 -0.962634 -0.0984773 
-11.6897 -0.971932  0.00175681 0.0490877 -0.965608 -0.054851 
-11.6916 -0.740566  0.00181437 0.0493812 -0.966863 -0.00985497 
-11.6906 -0.512079  0.00183946 0.049507 -0.96627 0.0341745 
-11.687 -0.289523  0.0018241 0.0494301 -0.964166 0.0748781 
-11.6814 -0.0718554  0.00177307 0.0491713 -0.960928 0.11158 
-11.6741 0.143852  0.00171604 0.0488752 -0.956286 0.147807 
-11.667 0.351927  0.00162466 0.0483849 -0.950977 0.182299 
-11.66 0.551937  0.00150952 0.0477365 -0.945301 0.213667 
-11.6521 0.748582  0.00138177 0.0469717 -0.93709 0.250719 
-11.6464 0.929175  0.00118931 0.045712 -0.929724 0.281529 
-11.6393 1.09758  0.00100493 0.0443516 -0.92352 0.30376 
-11.6199 1.27887  0.000860242 0.0431458 -0.913087 0.33271 
-11.2757 -3.48835  0.000402738 0.0378872 -0.83132 -0.512133 
-11.3364 -3.25226  0.00053872 0.0397859 -0.854567 -0.471871 
-11.3701 -3.03824  0.000753553 0.042155 -0.866689 -0.445048 
-11.3991 -2.81814  0.0010151 0.0444314 -0.883503 -0.404627 
-11.4226 -2.60188  0.00126372 0.0462161 -0.898051 -0.366288 
-11.4441 -2.38274  0.00152194 0.0478082 -0.910645 -0.328631 
-11.4687 -2.14838  0.0017738 0.049175 -0.924624 -0.2826 
-11.4914 -1.91259  0.00202351 0.0503902 -0.936572 -0.236929 
-11.5104 -1.67944  0.00225381 0.0514154 -0.946236 -0.192222 
-11.5256 -1.4475  0.00245062 0.0522286 -0.953793 -0.148264 
-11.5367 -1.21673  0.00262659 0.0529165 -0.959181 -0.104676 
-11.5438 -0.985329  0.00276047 0.0534158 -0.962694 -0.0600415 
-11.5467 -0.754537  0.00285678 0.0537625 -0.964227 -0.0154196 
-11.5458 -0.527422  0.00292727 0.0540135 -0.963771 0.0278654 
-11.5414 -0.307057  0.0029629 0.054136 -0.961622 0.0685463 
-11.5346 -0.0950237  0.00295343 0.0541034 -0.958212 0.105449 
-11.5261 0.109721  0.00291361 0.0539653 -0.953768 0.139115 
-11.517 0.307525  0.00284496 0.0537204 -0.948577 0.170311 
-11.5083 0.499268  0.00274653 0.0533641 -0.942996 0.198991 
-11.5011 0.685674  0.00263511 0.0529493 -0.936756 0.227479 
-11.498 0.861375  0.00246184 0.0522735 -0.930702 0.254395 
-11.4983 1.02696  0.00221056 0.0512281 -0.925539 0.277362 
-11.4957 1.1964  0.00192397 0.0499213 -0.918956 0.302625 
-11.4834 1.37992  0.00165881 0.0485705 -0.908965 0.333381 
-11.4588 1.57087  0.00147658 0.0475441 -0.892819 0.371758 
-11.0405 -3.7764  0.000481877 0.0390417 -0.790189 -0.573495 
-11.1095 -3.5298  0.000709741 0.0417175 -0.816816 -0.531626 
-11.1588 -3.29184  0.000999109 0.0443058 -0.839587 -0.489821 
-11.189 -3.07578  0.00131996 0.0465824 -0.854516 -0.458293 
-11.218 -2.85871  0.00166619 0.0486103 -0.870403 -0.422588 
-11.2501 -2.63547  0.00201308 0.0503413 -0.887392 -0.382101 
-11.2826 -2.40781  0.00235426 0.0518367 -0.903335 -0.339994 
-11.3144 -2.17473  0.00268331 0.0531298 -0.918014 -0.295875 
-11.343 -1.93978  0.00302626 0.0543537 -0.930623 -0.250973 
-11.367 -1.70484  0.00336018 0.0554479 -0.941169 -0.20514 
-11.3863 -1.47041  0.00365775 0.0563523 -0.94953 -0.159096 
-11.4005 -1.23623  0.00391385 0.0570875 -0.95567 -0.112954 
-11.4097 -1.00255  0.00411936 0.0576499 -0.959657 -0.0669233 
-11.4139 -0.770954  0.00428624 0.0580917 -0.961484 -0.0218671 
-11.4132 -0.543874  0.0044287 0.0584586 -0.961252 0.0214918 
-11.4084 -0.323724  0.00454089 0.058739 -0.959238 0.0624758 
-11.4004 -0.112275  0.00460912 0.0589087 -0.955842 0.100185 
-11.3903 0.0895258  0.00463736 0.0589789 -0.95146 0.134008 
-11.3792 0.281414  0.00463518 0.0589735 -0.946472 0.163793 
-11.3684 0.462818  0.00460576 0.0589003 -0.941382 0.188978 
-11.3596 0.633829  0.00456204 0.0587916 -0.93631 0.210661 
-11.3547 0.793487  0.00447129 0.0585659 -0.931386 0.2302 
-11.3554 0.942537  0.00426088 0.0580264 -0.926923 0.248238 
-11.3612 1.08699  0.00388884 0.0570184 -0.923049 0.26558 
-11.3679 1.23741  0.00340448 0.055586 -0.918987 0.284547 
-11.3696 1.40225  0.00296488 0.0541428 -0.912358 0.309285 
-11.3655 1.57219  0.00260832 0.0528462 -0.900093 0.344228 
-10.8381 -3.9993  0.000591065 0.0404207 -0.759266 -0.612563 
