12.3 12259.4
-18.867 -3.13631  4.2423e-05 0.0270674 -0.968651 -0.206237 
-18.9743 -2.39077  4.25804e-05 0.027081 -0.982737 -0.124528 
-19.0272 -1.78805  4.02447e-05 0.0268769 -0.987902 -0.0766524 
-19.0527 -1.24405  4.22883e-05 0.0270558 -0.990285 -0.0341004 
-19.0601 -0.733693  4.50301e-05 0.0272859 -0.990808 0.00335531 
-19.0528 -0.229074  4.5733e-05 0.027343 -0.990005 0.0398151 
-19.0287 0.299939  4.52926e-05 0.0273074 -0.987369 0.0819221 
-18.9799 0.880866  4.46827e-05 0.0272572 -0.981968 0.130639 
-18.891 1.54714  3.81199e-05 0.0266831 -0.974051 0.181171 
-18.467 -4.56121  3.69724e-05 0.0265748 -0.94521 -0.297174 
-18.5913 -4.01182  3.86773e-05 0.0267346 -0.956129 -0.261348 
-18.6604 -3.58005  5.1238e-05 0.0277687 -0.965218 -0.223509 
-18.7413 -2.99185  7.33526e-05 0.0291868 -0.975268 -0.166091 
-18.803 -2.44768  7.91449e-05 0.0295025 -0.979041 -0.141384 
-18.8493 -1.87566  8.04681e-05 0.0295719 -0.984696 -0.0941245 
-18.8758 -1.31532  8.47878e-05 0.0297932 -0.987968 -0.0455905 
-18.8851 -0.767014  8.78905e-05 0.0299466 -0.988926 -9.72535e-05 
-18.879 -0.228248  8.73952e-05 0.0299224 -0.988061 0.0435145 
-18.8584 0.299644  8.50853e-05 0.0298081 -0.985557 0.0847534 
-18.8246 0.810368  8.18089e-05 0.0296415 -0.982375 0.117698 
-18.7807 1.29845  6.65896e-05 0.0287931 -0.97994 0.142328 
-18.7071 1.87375  6.37326e-05 0.0286174 -0.970589 0.197757 
-18.6635 2.23133  5.82965e-05 0.0282655 -0.963624 0.230261 
-18.5724 2.70763  5.57206e-05 0.0280901 -0.955864 0.260004 
-17.9069 -6.01813  3.24978e-05 0.0261261 -0.894228 -0.427119 
-18.093 -5.4671  3.99189e-05 0.0268476 -0.910605 -0.391381 
-18.1877 -5.07598  4.18176e-05 0.0270153 -0.928206 -0.347844 
-18.2686 -4.66248  6.72838e-05 0.0288348 -0.936744 -0.319095 
-18.3865 -4.10869  7.28692e-05 0.0291595 -0.949529 -0.278044 
-18.4888 -3.531  8.89385e-05 0.0299977 -0.96471 -0.216636 
-18.5668 -2.97338  0.000106129 0.0307737 -0.972949 -0.172391 
-18.624 -2.46292  0.000120133 0.0313374 -0.978193 -0.139192 
-18.6699 -1.91477  0.000128785 0.0316609 -0.983477 -0.0948275 
-18.6987 -1.36285  0.000137004 0.031953 -0.986717 -0.049425 
-18.7105 -0.817789  0.00014184 0.0321188 -0.987918 -0.00642802 
-18.7063 -0.286715  0.000142465 0.0321398 -0.987447 0.0338608 
-18.6883 0.2212  0.000140502 0.0320733 -0.985685 0.0701083 
-18.6601 0.69528  0.00013617 0.0319241 -0.983171 0.101283 
-18.625 1.14478  0.000128749 0.0316595 -0.979322 0.135557 
-18.5771 1.60785  0.000118317 0.0312672 -0.974209 0.170063 
-18.5277 2.03399  0.000127279 0.0316059 -0.967407 0.204575 
-18.4713 2.45769  0.000110332 0.0309486 -0.962533 0.229838 
-18.394 2.91372  0.000110339 0.0309488 -0.950813 0.274209 
-18.3546 3.20248  9.1831e-05 0.0301358 -0.945063 0.294932 
-18.2432 3.64147  9.49867e-05 0.0302829 -0.93454 0.324237 
-17.2865 -7.17625  2.9486e-05 0.0257963 -0.847063 -0.514448 
-17.5174 -6.64956  3.92727e-05 0.0267893 -0.866391 -0.481621 
-17.6343 -6.26322  5.0568e-05 0.0277189 -0.88266 -0.449782 
-17.8037 -5.73493  6.26634e-05 0.02855 -0.903319 -0.40505 
-17.9275 -5.26223  8.39565e-05 0.0297511 -0.916434 -0.371443 
-18.058 -4.74108  0.000105137 0.0307316 -0.931835 -0.329224 
-18.1796 -4.2103  0.000114629 0.0311222 -0.944907 -0.290175 
-18.2921 -3.64395  0.000128233 0.0316407 -0.957631 -0.244098 
-18.3848 -3.08671  0.000142826 0.0321519 -0.967962 -0.199046 
-18.4582 -2.52798  0.00016535 0.032868 -0.976831 -0.147829 
-18.5115 -1.97024  0.000180363 0.0333064 -0.982784 -0.10057 
-18.5451 -1.4181  0.000193383 0.0336664 -0.986309 -0.0558433 
-18.5599 -0.879257  0.000202269 0.0339027 -0.987811 -0.0145802 
-18.5575 -0.357712  0.000206771 0.0340196 -0.987704 0.0237838 
-18.5402 0.141762  0.000208871 0.0340735 -0.986259 0.0595075 
-18.5111 0.613231  0.000211118 0.0341307 -0.983627 0.0934651 
-18.4739 1.05415  0.000213741 0.0341972 -0.979765 0.127486 
-18.4329 1.45618  0.000208993 0.0340766 -0.976091 0.153981 
-18.3873 1.84236  0.000219683 0.034345 -0.971698 0.178335 
-18.3432 2.20981  0.000221536 0.0343907 -0.96604 0.206946 
-18.3031 2.5505  0.000207736 0.0340444 -0.961748 0.227237 
-18.2631 2.88802  0.000197805 0.0337849 -0.956055 0.250877 
-18.2086 3.25148  0.000176528 0.033197 -0.94841 0.280213 
-18.1117 3.69509  0.000182507 0.0333668 -0.933813 0.3236 
-17.9955 4.10777  0.000188609 0.0335363 -0.92726 0.340592 
-16.8006 -7.84272  4.19657e-05 0.0270281 -0.819643 -0.55653 
-16.9968 -7.40109  5.62011e-05 0.0281232 -0.82807 -0.543349 
-17.2383 -6.83695  6.60791e-05 0.028762 -0.855564 -0.498082 
-17.3933 -6.37505  9.32966e-05 0.0302047 -0.874867 -0.460762 
-17.5467 -5.90226  0.000105855 0.0307621 -0.89233 -0.425908 
