13.05 12261.8
-19.5932 -3.29334  3.53658e-05 0.0264189 -0.967912 -0.212273 
-19.7118 -2.48212  3.77591e-05 0.0266492 -0.983758 -0.119325 
-19.7684 -1.84349  3.52385e-05 0.0264064 -0.988673 -0.0714283 
-19.7956 -1.26799  3.7424e-05 0.0266178 -0.9908 -0.0299254 
-19.8034 -0.730206  4.03762e-05 0.0268887 -0.991185 0.00582438 
-19.7955 -0.198985  4.11703e-05 0.0269588 -0.990383 0.0403525 
-19.7694 0.361486  4.07848e-05 0.0269249 -0.987747 0.0821567 
-19.7164 0.979484  3.95387e-05 0.0268135 -0.982162 0.132314 
-19.6217 1.68346  3.20123e-05 0.0260746 -0.974397 0.182216 
-19.1766 -4.78237  3.16776e-05 0.0260387 -0.946985 -0.292846 
-19.3089 -4.20656  3.29207e-05 0.0261705 -0.95747 -0.258075 
-19.3846 -3.74709  4.53975e-05 0.0273159 -0.965979 -0.222121 
-19.4733 -3.11425  6.36405e-05 0.0286117 -0.976706 -0.160565 
-19.5375 -2.5534  7.13678e-05 0.0290742 -0.979557 -0.140636 
-19.588 -1.94582  7.20456e-05 0.029113 -0.985238 -0.0930576 
-19.617 -1.34877  7.58704e-05 0.0293262 -0.988486 -0.0437283 
-19.627 -0.766015  7.87013e-05 0.0294788 -0.989343 0.00263463 
-19.6202 -0.194316  7.78126e-05 0.0294313 -0.98834 0.0468606 
-19.5977 0.364268  7.51444e-05 0.0292864 -0.985765 0.0874975 
-19.5616 0.898521  7.10702e-05 0.0290571 -0.98291 0.117431 
-19.516 1.4048  5.60272e-05 0.0281113 -0.98067 0.141434 
-19.4355 2.02133  5.3605e-05 0.0279409 -0.971552 0.195952 
-19.3863 2.40457  4.96138e-05 0.0276469 -0.963853 0.231575 
-19.2896 2.90218  4.68625e-05 0.0274335 -0.956779 0.258877 
-18.5776 -6.33881  2.78501e-05 0.0256058 -0.894325 -0.427985 
-18.7757 -5.76157  3.3981e-05 0.02628 -0.910154 -0.393669 
-18.8842 -5.3367  3.45894e-05 0.0263414 -0.928917 -0.347488 
-18.9715 -4.9016  5.7402e-05 0.0282054 -0.937464 -0.318631 
-19.099 -4.31682  6.26371e-05 0.0285483 -0.950345 -0.277066 
-19.2129 -3.69193  7.64365e-05 0.029357 -0.966074 -0.212768 
-19.297 -3.10111  9.08036e-05 0.0300872 -0.974169 -0.16842 
-19.358 -2.56611  0.000106454 0.0307875 -0.979063 -0.136108 
-19.4078 -1.98495  0.000114534 0.0311185 -0.984171 -0.092407 
-19.439 -1.39899  0.000121557 0.031392 -0.987319 -0.0470487 
-19.4517 -0.821695  0.000125434 0.0315376 -0.988431 -0.00409638 
-19.4471 -0.260576  0.000125221 0.0315297 -0.987906 0.0357638 
-19.4277 0.273995  0.000122383 0.0314232 -0.986211 0.070679 
-19.3978 0.770811  0.000117296 0.0312274 -0.983899 0.100258 
-19.3597 1.24631  0.000111085 0.0309794 -0.979969 0.135232 
-19.3081 1.73516  0.00010015 0.0305156 -0.974968 0.169498 
-19.2536 2.18717  0.000107795 0.0308436 -0.968223 0.203957 
-19.1935 2.62978  9.42564e-05 0.0302491 -0.963319 0.229168 
-19.1075 3.11903  9.4068e-05 0.0302404 -0.951707 0.273376 
-19.0635 3.42416  7.92768e-05 0.0295094 -0.945279 0.296094 
-18.9447 3.8835  8.30522e-05 0.0297054 -0.936201 0.321302 
-17.9218 -7.56237  2.52284e-05 0.0252813 -0.847116 -0.515237 
-18.1671 -7.01139  3.31456e-05 0.0261941 -0.866134 -0.483101 
-18.2968 -6.60011  4.25531e-05 0.0270786 -0.883819 -0.448686 
-18.4816 -6.03834  5.28924e-05 0.0278899 -0.904328 -0.404131 
-18.6154 -5.54011  7.04941e-05 0.0290239 -0.917795 -0.36967 
-18.7571 -4.98795  8.91192e-05 0.0300064 -0.932533 -0.329099 
-18.8886 -4.42786  9.74075e-05 0.0303932 -0.945606 -0.289998 
-19.0105 -3.82719  0.000107057 0.0308128 -0.958233 -0.244522 
-19.111 -3.23596  0.000120571 0.0313542 -0.96864 -0.198915 
-19.1912 -2.63815  0.000143599 0.0321779 -0.977617 -0.146074 
-19.2488 -2.0449  0.00015757 0.0326295 -0.983501 -0.0986137 
-19.2851 -1.45919  0.000168998 0.0329771 -0.986957 -0.053843 
-19.301 -0.88954  0.000176488 0.0331959 -0.988398 -0.0129379 
-19.2985 -0.339494  0.00017972 0.0332882 -0.98828 0.0247509 
-19.2802 0.186423  0.000180691 0.0333157 -0.986888 0.0596192 
-19.2492 0.683086  0.000182006 0.0333527 -0.984342 0.0928992 
-19.2091 1.14937  0.000183329 0.03339 -0.980577 0.126484 
-19.1653 1.57134  0.000177446 0.0332233 -0.976956 0.153154 
-19.1166 1.97539  0.000185287 0.0334445 -0.972816 0.176564 
-19.0681 2.36482  0.000188961 0.033546 -0.966896 0.206482 
-19.0248 2.72081  0.000176607 0.0331993 -0.962567 0.227004 
-18.9806 3.0755  0.000168311 0.0329566 -0.957234 0.249203 
-18.9201 3.4619  0.000151968 0.0324522 -0.948874 0.280918 
-18.8123 3.93793  0.000160365 0.0327162 -0.934317 0.323949 
-18.6915 4.36267  0.000160358 0.032716 -0.92862 0.339319 
-17.4167 -8.2585  3.49615e-05 0.0263788 -0.822958 -0.552502 
-17.6186 -7.80783  4.87388e-05 0.0275802 -0.829966 -0.541342 
-17.8804 -7.21025  5.56006e-05 0.0280817 -0.856606 -0.497409 
-18.0498 -6.72052  7.85127e-05 0.0294687 -0.875699 -0.460522 
-18.2163 -6.22158  8.8901e-05 0.0299959 -0.893191 -0.42562 
-18.3787 -5.70106  0.000109532 0.0309158 -0.909473 -0.388521 
-18.5454 -5.13336  0.000121933 0.0314063 -0.925613 -0.348323 
-18.6974 -4.5555  0.000135511 0.0319011 -0.941241 -0.303804 
-18.8283 -3.97033  0.000147266 0.0322997 -0.954697 -0.258353 
-18.9414 -3.36482  0.000166323 0.0328974 -0.966381 -0.209348 
-19.0317 -2.75118  0.000188684 0.0335384 -0.975481 -0.159742 
-19.0977 -2.14368  0.000208019 0.0340516 -0.981971 -0.112083 
-19.1401 -1.54814  0.000225137 0.0344784 -0.986035 -0.0666034 
-19.1603 -0.971443  0.000238337 0.0347914 -0.988 -0.0242494 
-19.1606 -0.417828  0.000247738 0.0350064 -0.988255 0.014652 
-19.1438 0.109361  0.000255464 0.0351784 -0.987118 0.0504679 
-19.1134 0.605295  0.000263015 0.0353428 -0.984811 0.0841893 
-19.0746 1.05852  0.000269643 0.0354842 -0.981809 0.114429 
-19.0321 1.46297  0.000279216 0.0356839 -0.978619 0.139706 
-18.9875 1.83051  0.000296125 0.0360242 -0.974981 0.16242 
-18.9462 2.1591  0.000313534 0.0363596 -0.970842 0.18425 
