8.8 12242.1
-15.4761 -2.44225  8.98653e-05 0.0300422 -0.967611 -0.195216 
-15.5428 -1.92689  8.68334e-05 0.0298949 -0.978129 -0.136656 
-15.5764 -1.49305  9.14829e-05 0.0301194 -0.983686 -0.0883788 
-15.5923 -1.10294  9.6613e-05 0.0303571 -0.986603 -0.0439805 
-15.597 -0.732055  9.9731e-05 0.0304971 -0.987519 -0.00277029 
-15.5924 -0.36406  9.98505e-05 0.0305024 -0.986785 0.0378407 
-15.5773 0.0161109  9.73766e-05 0.0303918 -0.984238 0.0803779 
-15.5465 0.431957  9.41396e-05 0.0302437 -0.979382 0.126155 
-15.4864 0.920409  9.81156e-05 0.030425 -0.9706 0.17894 
-15.1735 -3.49065  8.93319e-05 0.0300166 -0.936609 -0.313081 
-15.2534 -3.08644  0.00010415 0.0306896 -0.951746 -0.263614 
-15.2916 -2.77988  0.000120889 0.0313664 -0.959074 -0.234018 
-15.3385 -2.37797  0.000155309 0.0325585 -0.968934 -0.182766 
-15.3819 -1.94736  0.000162719 0.0327884 -0.975523 -0.143049 
-15.4086 -1.53975  0.000175628 0.033171 -0.98086 -0.0968007 
-15.4237 -1.14427  0.000187205 0.0334978 -0.98404 -0.0509524 
-15.4292 -0.752159  0.000193765 0.0336767 -0.985224 -0.0066235 
-15.4255 -0.364833  0.00019543 0.0337215 -0.984602 0.0367769 
-15.4133 0.01546  0.000192718 0.0336484 -0.982248 0.0794568 
-15.3923 0.394205  0.00018707 0.0334941 -0.978388 0.119858 
-15.3596 0.784709  0.000175447 0.0331658 -0.974153 0.152687 
-15.3198 1.16652  0.000169231 0.032984 -0.964604 0.205737 
-15.2938 1.43802  0.000146609 0.032278 -0.961234 0.223487 
-15.2365 1.78641  0.000143683 0.0321808 -0.949525 0.267127 
-14.7813 -4.52633  7.99024e-05 0.0295422 -0.890712 -0.42653 
-14.902 -4.12016  0.000101503 0.0305749 -0.912462 -0.377737 
-14.9487 -3.85061  0.000128327 0.0316441 -0.921941 -0.35266 
-14.9978 -3.54009  0.000164564 0.0328443 -0.931707 -0.322424 
-15.0702 -3.13218  0.000187119 0.0334954 -0.945435 -0.277687 
-15.1247 -2.74579  0.000223381 0.0344357 -0.957291 -0.230283 
-15.1716 -2.34723  0.000256173 0.0351941 -0.966821 -0.183342 
-15.2083 -1.95989  0.000275066 0.0355981 -0.973185 -0.145862 
-15.235 -1.5697  0.000295712 0.0360161 -0.978637 -0.100948 
-15.252 -1.17611  0.000312921 0.036348 -0.982067 -0.0559878 
-15.2591 -0.782463  0.000324266 0.0365595 -0.983516 -0.0122267 
-15.2563 -0.396009  0.000331379 0.0366893 -0.983118 0.030181 
-15.245 -0.0238084  0.000335578 0.0367648 -0.981045 0.0708858 
-15.2273 0.329084  0.000335986 0.0367721 -0.977694 0.108155 
-15.2051 0.664926  0.000321361 0.036506 -0.974082 0.138947 
-15.1764 1.00502  0.000320764 0.0364949 -0.96814 0.175192 
-15.1497 1.31398  0.000310504 0.0363024 -0.962316 0.206532 
