8.45 12239.5
-15.1375 -2.37388  9.89103e-05 0.0304605 -0.967034 -0.195551 
-15.2005 -1.87908  9.62301e-05 0.0303397 -0.977645 -0.136509 
-15.2322 -1.46211  0.000102668 0.0306257 -0.983141 -0.0883906 
-15.2471 -1.08751  0.00010868 0.0308805 -0.98604 -0.0441437 
-15.2515 -0.731068  0.000112047 0.0310186 -0.986964 -0.00287429 
-15.2471 -0.377304  0.000112165 0.0310233 -0.986228 0.0378404 
-15.2329 -0.0120033  0.000109203 0.0309023 -0.983694 0.0802563 
-15.2038 0.38787  0.000104627 0.03071 -0.978916 0.125694 
-15.1468 0.857692  0.000109752 0.0309248 -0.969901 0.179559 
-14.8458 -3.38094  0.000100342 0.030524 -0.935767 -0.313893 
-14.9203 -2.9943  0.000117792 0.0312468 -0.951389 -0.262767 
-14.956 -2.69786  0.000136801 0.031946 -0.958282 -0.234752 
-14.9995 -2.31384  0.000172611 0.0330835 -0.968177 -0.18382 
-15.0405 -1.89737  0.000181388 0.0333353 -0.97502 -0.142555 
-15.0654 -1.5059  0.000197307 0.0337716 -0.980248 -0.0966424 
-15.0794 -1.12642  0.000210398 0.0341125 -0.983393 -0.0510443 
-15.0844 -0.749829  0.000217599 0.0342936 -0.984577 -0.00668769 
-15.081 -0.377705  0.000219628 0.0343437 -0.983948 0.036798 
-15.0696 -0.0123474  0.00021651 0.0342664 -0.9816 0.0794489 
-15.05 0.352258  0.00020887 0.0340734 -0.977781 0.119818 
-15.0188 0.73106  0.000197933 0.0337883 -0.973272 0.154086 
-14.9823 1.09446  0.00019028 0.0335822 -0.963898 0.206011 
-14.9574 1.35983  0.000164706 0.0328485 -0.960649 0.223297 
-14.9043 1.69279  0.000160622 0.0327241 -0.948646 0.267946 
-14.4697 -4.377  8.97812e-05 0.0300382 -0.889969 -0.426818 
-14.5826 -3.98814  0.000114249 0.0311072 -0.912368 -0.376498 
-14.6261 -3.72713  0.000146035 0.032259 -0.921172 -0.352943 
-14.6718 -3.4272  0.000184774 0.0334303 -0.930977 -0.322729 
-14.7394 -3.03511  0.000212386 0.0341628 -0.944964 -0.276877 
-14.7897 -2.6651  0.000252873 0.0351211 -0.956425 -0.230856 
-14.8333 -2.28299  0.000288099 0.0358645 -0.966024 -0.183801 
-14.8678 -1.90886  0.000309579 0.0362847 -0.972486 -0.145687 
-14.8926 -1.53435  0.000333478 0.0367271 -0.977873 -0.101053 
-14.9084 -1.15648  0.000352327 0.0370595 -0.981301 -0.0561543 
-14.915 -0.778178  0.000364855 0.0372731 -0.982756 -0.012251 
-14.9123 -0.406596  0.00037316 0.0374117 -0.982342 0.0303511 
-14.9017 -0.0486694  0.000378032 0.037492 -0.980243 0.0712294 
-14.8852 0.291152  0.000377644 0.0374856 -0.976875 0.108649 
-14.8643 0.616229  0.000362071 0.0372261 -0.973236 0.139393 
-14.8376 0.943594  0.000362579 0.0372347 -0.967202 0.175916 
-14.813 1.24167  0.000346955 0.0369661 -0.961552 0.206667 
-14.7783 1.5577  0.000321653 0.0365114 -0.95444 0.23945 
-14.7446 1.84948  0.000299634 0.0360931 -0.944437 0.277687 
-14.7212 2.07719  0.000249352 0.0350425 -0.940834 0.291724 
-14.6607 2.37363  0.000233532 0.0346789 -0.926462 0.332076 
-14.035 -5.19273  8.92142e-05 0.030011 -0.840235 -0.517551 
-14.1806 -4.81153  0.000115566 0.0311594 -0.865806 -0.473982 
-14.2483 -4.52423  0.000158548 0.0326599 -0.876183 -0.452264 
-14.339 -4.16547  0.000196397 0.0337473 -0.895853 -0.409697 
-14.4116 -3.82349  0.000259326 0.0352629 -0.910132 -0.373394 
-14.4799 -3.47217  0.000309583 0.0362848 -0.925971 -0.329879 
-14.5507 -3.09336  0.000340773 0.0368574 -0.939463 -0.289118 
-14.6139 -2.70712  0.000393496 0.0377414 -0.952073 -0.242708 
-14.6668 -2.32283  0.0004329 0.0383457 -0.962557 -0.196978 
-14.7078 -1.94615  0.000468446 0.0388563 -0.970558 -0.152821 
-14.7378 -1.56804  0.000501953 0.0393118 -0.976541 -0.107038 
-14.7572 -1.18822  0.000529173 0.0396651 -0.980354 -0.0620757 
