6.35 12215.2
-13.1117 -1.96002  0.000214845 0.0342248 -0.961559 -0.198624 
-13.1513 -1.59556  0.00022099 0.0343772 -0.973228 -0.13309 
-13.172 -1.27818  0.000245707 0.0349603 -0.978247 -0.0863516 
-13.181 -0.994877  0.000263488 0.0353529 -0.980867 -0.0438782 
-13.1835 -0.725109  0.00027073 0.0355072 -0.981762 -0.0026319 
-13.1807 -0.457146  0.000270213 0.0354964 -0.981 0.0382848 
-13.1717 -0.179663  0.000259191 0.0352599 -0.978636 0.0792832 
-13.1521 0.127085  0.000240942 0.0348515 -0.974249 0.122778 
-13.1157 0.475094  0.000246793 0.034985 -0.963641 0.185006 
-12.8859 -2.72061  0.000240841 0.0348491 -0.930612 -0.313339 
-12.926 -2.44681  0.000286673 0.0358358 -0.94677 -0.259815 
-12.9489 -2.20394  0.000338861 0.0368235 -0.952847 -0.233939 
-12.9723 -1.92231  0.000401749 0.0378717 -0.961628 -0.188808 
-12.9974 -1.60242  0.000429744 0.038299 -0.969894 -0.138121 
-13.0121 -1.30474  0.000478848 0.0390003 -0.974408 -0.094731 
-13.0197 -1.01931  0.000511393 0.0394358 -0.977251 -0.0508322 
-13.0223 -0.736224  0.000526532 0.0396314 -0.978397 -0.00608818 
-13.0202 -0.455998  0.000530195 0.0396781 -0.977709 0.03796 
-13.0137 -0.179424  0.000516787 0.0395061 -0.975483 0.0796952 
-13.0017 0.101935  0.000486052 0.0390986 -0.972026 0.118636 
-12.9819 0.398327  0.000476686 0.0389705 -0.965647 0.163172 
-12.9632 0.662579  0.000438789 0.0384324 -0.958368 0.204706 
-12.9459 0.888279  0.00038989 0.037684 -0.953775 0.227345 
-12.9184 1.12668  0.000358381 0.0371634 -0.94217 0.270282 
-12.6059 -3.48032  0.000216062 0.0342552 -0.884847 -0.425724 
-12.6696 -3.20263  0.000277773 0.0356541 -0.908196 -0.372807 
-12.6969 -2.98583  0.000351342 0.0370424 -0.915594 -0.352447 
-12.7224 -2.74849  0.000444779 0.0385198 -0.924849 -0.322972 
-12.7593 -2.45922  0.000533072 0.0397147 -0.939836 -0.27182 
-12.7874 -2.17976  0.000624803 0.0408079 -0.949821 -0.230297 
-12.811 -1.89531  0.000700155 0.041619 -0.958888 -0.185204 
-12.8314 -1.60579  0.000757642 0.0421949 -0.965911 -0.142542 
-12.8454 -1.32262  0.00082399 0.0428201 -0.970735 -0.100246 
-12.8542 -1.03852  0.00086734 0.0432085 -0.974009 -0.0559135 
-12.8577 -0.753277  0.000894145 0.0434413 -0.975421 -0.0111899 
-12.856 -0.472172  0.000912314 0.0435963 -0.97489 0.0323904 
-12.8499 -0.200469  0.000916032 0.0436276 -0.97272 0.0735059 
-12.8404 0.0611953  0.000896063 0.0434578 -0.969477 0.110294 
-12.8277 0.319172  0.000873395 0.0432615 -0.965123 0.144349 
-12.8138 0.569517  0.000851493 0.0430682 -0.959228 0.180376 
-12.8003 0.805576  0.000790614 0.0425105 -0.954014 0.209573 
-12.7823 1.04704  0.000741217 0.0420338 -0.945558 0.246892 
-12.7674 1.26534  0.000651106 0.0410991 -0.937569 0.279089 
-12.7533 1.4587  0.000556732 0.0400094 -0.932147 0.298417 
-12.7206 1.67713  0.000488996 0.0391384 -0.920309 0.331453 
-12.2759 -4.10569  0.000209565 0.0340913 -0.835096 -0.516369 
-12.3663 -3.81856  0.000273909 0.0355738 -0.861033 -0.472003 
-12.4132 -3.57575  0.000380404 0.0375306 -0.871136 -0.450046 
-12.4635 -3.30597  0.000500884 0.0392976 -0.889665 -0.407973 
-12.505 -3.04335  0.000633436 0.0409045 -0.904822 -0.369249 
-12.5421 -2.77866  0.000753913 0.0421585 -0.918453 -0.330531 
-12.5838 -2.48957  0.000859874 0.0431426 -0.932746 -0.285579 
-12.621 -2.1993  0.000986623 0.0442067 -0.944852 -0.240363 
-12.6519 -1.91173  0.00109479 0.0450361 -0.955106 -0.194474 
-12.6764 -1.62704  0.00118651 0.0456926 -0.96289 -0.150625 
-12.6941 -1.34355  0.00127202 0.0462708 -0.968532 -0.106359 
