7.25 12228.2
-13.9785 -2.13822  0.000146876 0.0322868 -0.96438 -0.197365 
-14.0284 -1.71612  0.000147259 0.0322995 -0.975591 -0.134776 
-14.0537 -1.35645  0.0001624 0.0327786 -0.980802 -0.0874836 
-14.0651 -1.03449  0.000173214 0.0331011 -0.983573 -0.0441188 
-14.0685 -0.727588  0.000178129 0.0332428 -0.984491 -0.00284693 
-14.065 -0.422798  0.000178191 0.0332445 -0.983738 0.038038 
-14.0538 -0.108049  0.00017223 0.0330723 -0.981276 0.0797841 
-14.0303 0.238055  0.00016089 0.0327323 -0.976775 0.123888 
-13.9845 0.64054  0.00016838 0.0329587 -0.966802 0.182669 
-13.7246 -3.00345  0.000158642 0.0326628 -0.932937 -0.314779 
-13.7796 -2.68064  0.000188326 0.0335286 -0.949538 -0.260116 
-13.8077 -2.41538  0.000221583 0.0343919 -0.955382 -0.235556 
-13.8395 -2.09138  0.000266854 0.035425 -0.964963 -0.186954 
-13.8717 -1.72763  0.000283316 0.0357678 -0.972683 -0.140086 
-13.8906 -1.39044  0.000314566 0.0363791 -0.977478 -0.0956567 
-13.9009 -1.06515  0.000335594 0.0367651 -0.98047 -0.0510072 
-13.9045 -0.741882  0.000345999 0.0369494 -0.981644 -0.00645802 
-13.9018 -0.422125  0.0003493 0.0370071 -0.980978 0.0373518 
-13.8933 -0.107757  0.000342761 0.0368926 -0.978675 0.0795848 
-13.8781 0.208844  0.000324007 0.0365547 -0.9751 0.119053 
-13.8529 0.543281  0.000315528 0.0363973 -0.96951 0.159157 
-13.8271 0.847265  0.000296925 0.0360399 -0.961162 0.205667 
-13.8062 1.09147  0.000259765 0.0352725 -0.957523 0.224557 
-13.7679 1.36988  0.000245776 0.0349619 -0.945245 0.270019 
-13.4033 -3.86442  0.000142182 0.0321303 -0.887052 -0.427287 
-13.4884 -3.53832  0.000181763 0.0333459 -0.910946 -0.373419 
-13.5223 -3.30339  0.000234421 0.0347 -0.918314 -0.353092 
-13.5563 -3.03945  0.000292718 0.0359568 -0.927892 -0.323393 
-13.6066 -2.70466  0.000346335 0.0369553 -0.94273 -0.273701 
-13.6439 -2.38757  0.000408931 0.0379834 -0.953089 -0.231306 
-13.6759 -2.0618  0.000458661 0.0387188 -0.962607 -0.184768 
-13.7024 -1.73482  0.000494859 0.0392173 -0.969411 -0.144108 
-13.7209 -1.41314  0.000537026 0.0397645 -0.97448 -0.100821 
-13.7327 -1.089  0.000565341 0.0401143 -0.977851 -0.0562073 
-13.7375 -0.763662  0.000583803 0.0403352 -0.979298 -0.0118155 
-13.7354 -0.443545  0.00059692 0.0404891 -0.978822 0.0313514 
-13.7273 -0.134843  0.000602671 0.0405557 -0.976669 0.0724416 
-13.7149 0.160123  0.000594501 0.0404609 -0.973362 0.109634 
-13.6984 0.447782  0.000576186 0.0402447 -0.969399 0.14169 
-13.6791 0.731001  0.000573296 0.0402102 -0.963259 0.178527 
-13.661 0.993225  0.000534701 0.0397352 -0.958052 0.20769 
-13.6355 1.26781  0.000503337 0.03933 -0.94993 0.243844 
-13.613 1.51604  0.000451759 0.0386204 -0.941198 0.278168 
-13.5945 1.72556  0.00038392 0.0375879 -0.936644 0.29488 
-13.5505 1.97542  0.000346238 0.0369536 -0.92356 0.331514 
-13.0284 -4.57127  0.000140535 0.0320745 -0.837204 -0.51786 
-13.1427 -4.24361  0.000181935 0.0333507 -0.863783 -0.472584 
-13.1984 -3.98172  0.000252349 0.0351095 -0.873486 -0.451742 
-13.2657 -3.67387  0.000322677 0.0365302 -0.892674 -0.409353 
-13.3208 -3.37662  0.000416673 0.0381022 -0.907681 -0.371211 
-13.3707 -3.07609  0.000494781 0.0392162 -0.922357 -0.330333 
-13.4251 -2.7474  0.000555158 0.0399901 -0.936333 -0.287275 
-13.4733 -2.41633  0.00063957 0.0409724 -0.948623 -0.241747 
-13.5136 -2.08725  0.000706997 0.0416894 -0.959095 -0.195535 
-13.545 -1.76319  0.000764691 0.0422632 -0.966948 -0.151851 
-13.568 -1.43956  0.000819282 0.042777 -0.972755 -0.106916 
-13.5828 -1.11378  0.000859526 0.0431395 -0.976562 -0.0618531 
-13.5893 -0.790086  0.000892239 0.0434249 -0.978277 -0.0179639 
-13.5876 -0.473294  0.000921468 0.0436734 -0.978026 0.0242588 
-13.5789 -0.167884  0.00094725 0.0438877 -0.976053 0.0644323 
-13.565 0.121881  0.00096458 0.0440292 -0.972771 0.101411 
-13.5475 0.395899  0.000969578 0.0440697 -0.968733 0.133683 
-13.5276 0.658547  0.000982722 0.0441754 -0.963701 0.164089 
-13.5077 0.908444  0.000980649 0.0441588 -0.95842 0.191731 
-13.4888 1.14933  0.000954731 0.043949 -0.953378 0.215794 
-13.4734 1.37926  0.000923202 0.043688 -0.947699 0.240577 
-13.4626 1.59285  0.000844753 0.043008 -0.94246 0.263335 
-13.4445 1.81951  0.000759912 0.042217 -0.9346 0.291807 
-13.4117 2.06682  0.000660901 0.0412052 -0.924736 0.322916 
-13.3523 2.34036  0.000661277 0.0412092 -0.908541 0.361651 
-12.7115 -4.98173  0.000171406 0.0330481 -0.800386 -0.573189 
-12.8322 -4.6555  0.000237187 0.0347645 -0.822508 -0.53945 
-12.9334 -4.3254  0.000330941 0.0366813 -0.848615 -0.494256 
-12.9963 -4.04295  0.000442588 0.0384879 -0.864882 -0.46198 
-13.0604 -3.75079  0.000533789 0.0397237 -0.882276 -0.42587 
-13.1284 -3.44425  0.000634774 0.0409193 -0.899163 -0.387365 
-13.1959 -3.12621  0.000739319 0.042015 -0.916398 -0.343312 
-13.2591 -2.80114  0.00082207 0.0428026 -0.931508 -0.299838 
-13.3144 -2.47303  0.000920413 0.0436645 -0.944258 -0.255785 
-13.3613 -2.14124  0.00101204 0.0444075 -0.955342 -0.209561 
-13.3987 -1.80941  0.00109844 0.045063 -0.964167 -0.162893 
-13.4263 -1.47741  0.0011755 0.0456158 -0.970704 -0.115979 
-13.4443 -1.14677  0.00123924 0.0460527 -0.974985 -0.0698059 
-13.4526 -0.821232  0.00129668 0.0464322 -0.977041 -0.0253278 
-13.4518 -0.504228  0.00135089 0.0467789 -0.977082 0.0170629 
-13.4431 -0.198971  0.00140398 0.0471084 -0.975392 0.0569987 
-13.4282 0.0911553  0.00145803 0.0474344 -0.972328 0.0938573 
-13.4093 0.362946  0.00151232 0.0477526 -0.968367 0.126548 
-13.3883 0.615564  0.00157338 0.0481006 -0.963844 0.154928 
-13.3676 0.847384  0.00162792 0.0484028 -0.95929 0.17864 
-13.3497 1.05881  0.00164697 0.0485066 -0.955391 0.196908 
-13.3359 1.25506  0.00163442 0.0484383 -0.951763 0.212691 
-13.3275 1.44227  0.0015781 0.048127 -0.947596 0.230497 
-13.3236 1.62756  0.00147356 0.0475263 -0.942738 0.250821 
-13.3201 1.82136  0.00132683 0.0466264 -0.937107 0.273293 
-13.31 2.03145  0.00114755 0.0454185 -0.932031 0.293208 
-13.2792 2.27631  0.00109978 0.0450729 -0.920102 0.326987 
-12.4438 -5.28832  0.000211993 0.0341529 -0.76901 -0.613916 
-12.5572 -4.9825  0.00031272 0.0363443 -0.795579 -0.576672 
-12.6543 -4.67135  0.000416631 0.0381016 -0.818504 -0.540886 
-12.7327 -4.37836  0.000544287 0.0398555 -0.837139 -0.5089 
-12.8051 -4.09514  0.000684274 0.0414537 -0.855535 -0.475481 
-12.8808 -3.80369  0.000804383 0.0426393 -0.874891 -0.438108 
-12.9577 -3.50081  0.00092054 0.0436656 -0.892949 -0.399512 
-13.0326 -3.1859  0.00104305 0.0446474 -0.910079 -0.357859 
-13.1021 -2.86237  0.00116143 0.045517 -0.925834 -0.314002 
-13.1631 -2.53375  0.00128337 0.0463454 -0.939437 -0.269188 
-13.2152 -2.19934  0.00140002 0.0470842 -0.951144 -0.222586 
-13.2574 -1.86136  0.00151522 0.0477694 -0.960694 -0.174688 
-13.2892 -1.52275  0.00162265 0.0483739 -0.967892 -0.126581 
-13.3102 -1.18716  0.00172164 0.0489047 -0.972682 -0.0794672 
-13.3206 -0.8584  0.00181694 0.0493942 -0.975158 -0.0342677 
-13.3212 -0.539803  0.00191016 0.0498545 -0.975586 0.00841975 
-13.3133 -0.23446  0.00200727 0.050314 -0.974295 0.0481033 
-13.2989 0.05456  0.00211843 0.0508223 -0.97164 0.0843669 
-13.28 0.323792  0.0022505 0.051401 -0.967983 0.11677 
-13.2591 0.570153  0.0023933 0.0519992 -0.963865 0.14417 
-13.2387 0.791942  0.00252449 0.0525234 -0.959844 0.166149 
-13.2207 0.990208  0.00261118 0.0528572 -0.956352 0.182995 
-13.2064 1.16987  0.00264011 0.0529686 -0.95318 0.197109 
-13.1973 1.33537  0.00260227 0.0528229 -0.949896 0.211129 
-13.1948 1.48958  0.00250265 0.0524369 -0.946535 0.2251 
-13.1994 1.6374  0.00233655 0.051763 -0.943199 0.239114 
-13.2094 1.78802  0.00209289 0.0507072 -0.939797 0.254036 
-13.2202 1.95175  0.001789 0.0492527 -0.937233 0.266717 
-13.2188 2.15202  0.00156919 0.048077 -0.932219 0.285512 
-13.2027 2.37495  0.00150441 0.0477069 -0.916764 0.32966 
-12.2091 -5.5365  0.00027107 0.0355144 -0.745625 -0.640925 
-12.305 -5.26011  0.000398725 0.0378242 -0.770726 -0.608039 
-12.3945 -4.96784  0.000550484 0.0399324 -0.791926 -0.576596 
-12.4744 -4.6878  0.000706789 0.0416873 -0.812234 -0.54561 
-12.548 -4.42234  0.000854732 0.0430971 -0.829556 -0.518072 
-12.6257 -4.15089  0.00100095 0.0443203 -0.847417 -0.487698 
-12.7086 -3.86405  0.00114525 0.0454022 -0.86649 -0.452256 
-12.7921 -3.56365  0.00129194 0.0464014 -0.885125 -0.413745 
-12.8724 -3.25109  0.00144033 0.0473286 -0.902769 -0.372505 
-12.9468 -2.92807  0.00159072 0.0481976 -0.919093 -0.328659 
-13.0131 -2.59706  0.00174334 0.0490179 -0.933583 -0.282934 
-13.07 -2.25925  0.00189085 0.0497606 -0.946085 -0.235537 
-13.1166 -1.91696  0.0020391 0.0504633 -0.956327 -0.187054 
-13.1519 -1.5739  0.00218667 0.0511247 -0.964146 -0.138417 
-13.1758 -1.23452  0.00233357 0.0517506 -0.969487 -0.0908414 
-13.1886 -0.903194  0.00248228 0.0523554 -0.972475 -0.0453621 
-13.1913 -0.583629  0.0026353 0.05295 -0.97341 -0.00274152 
-13.1853 -0.279072  0.00280339 0.053572 -0.972643 0.0365093 
-13.1726 0.00739689  0.00300413 0.0542777 -0.970484 0.0722557 
-13.1552 0.272521  0.00324002 0.0550644 -0.9673 0.104013 
