3062 0.06 0.06 0.480759 -12 -12
-0.06 -0.6 6.7096e-06
9.71445e-15 -0.84 1.59953e-05
9.71445e-15 -0.78 1.49863e-05
9.71445e-15 -0.72 1.38482e-05
9.71445e-15 -0.66 1.26204e-05
9.71445e-15 -0.6 1.13435e-05
9.71445e-15 -0.54 1.00555e-05
0.06 -1.02 2.98438e-05
0.06 -0.96 2.91468e-05
0.06 -0.9 2.80749e-05
0.06 -0.84 2.66706e-05
0.06 -0.78 2.49883e-05
0.06 -0.72 2.30903e-05
0.06 -0.66 2.10433e-05
0.06 -0.6 1.8914e-05
0.06 -0.54 1.67666e-05
0.06 -0.48 1.46586e-05
0.06 -0.42 1.26395e-05
0.12 -1.2 4.84844e-05
0.12 -1.14 4.93596e-05
0.12 -1.08 4.95598e-05
0.12 -1.02 4.90772e-05
0.12 -0.96 4.79312e-05
0.12 -0.9 4.61684e-05
0.12 -0.84 4.3859e-05
0.12 -0.78 4.10923e-05
0.12 -0.72 3.79713e-05
0.12 -0.66 3.46051e-05
0.12 -0.6 3.11034e-05
0.12 -0.54 2.7572e-05
0.12 -0.48 2.41058e-05
0.12 -0.42 2.07854e-05
0.12 -0.36 1.76761e-05
0.18 -1.32 7.27854e-05
0.18 -1.26 7.61786e-05
0.18 -1.2 7.86357e-05
0.18 -1.14 8.00544e-05
0.18 -1.08 8.03797e-05
0.18 -1.02 7.95971e-05
0.18 -0.96 7.77383e-05
0.18 -0.9 7.48792e-05
0.18 -0.84 7.11339e-05
0.18 -0.78 6.66467e-05
0.18 -0.72 6.1584e-05
0.18 -0.66 5.6125e-05
0.18 -0.6 5.04454e-05
0.18 -0.54 4.47185e-05
0.18 -0.48 3.90964e-05
0.18 -0.42 3.37111e-05
0.18 -0.36 2.86682e-05
0.18 -0.3 2.40446e-05
0.24 -1.44 0.00010196
0.24 -1.38 0.00010971
0.24 -1.32 0.000116425
0.24 -1.26 0.000121854
0.24 -1.2 0.000125783
0.24 -1.14 0.000128054
0.24 -1.08 0.000128573
0.24 -1.02 0.000127321
0.24 -0.96 0.000124348
0.24 -0.9 0.000119774
0.24 -0.84 0.000113783
0.24 -0.78 0.000106606
0.24 -0.72 9.85091e-05
0.24 -0.66 8.97757e-05
0.24 -0.6 8.0692e-05
0.24 -0.54 7.15303e-05
0.24 -0.48 6.25373e-05
0.24 -0.42 5.39234e-05
0.24 -0.36 4.58569e-05
0.24 -0.3 3.8461e-05
0.24 -0.24 3.18146e-05
0.3 -1.5 0.000147434
0.3 -1.44 0.00016085
0.3 -1.38 0.000173075
0.3 -1.32 0.000183672
0.3 -1.26 0.000192237
0.3 -1.2 0.000198432
0.3 -1.14 0.000202017
0.3 -1.08 0.000202837
0.3 -1.02 0.000200858
0.3 -0.96 0.000196168
0.3 -0.9 0.000188953
0.3 -0.84 0.000179502
0.3 -0.78 0.000168181
0.3 -0.72 0.000155407
0.3 -0.66 0.000141628
0.3 -0.6 0.000127299
0.3 -0.54 0.000112845
0.3 -0.48 9.86573e-05
0.3 -0.42 8.5069e-05
0.3 -0.36 7.23435e-05
0.3 -0.3 6.06757e-05
0.3 -0.24 5.01899e-05
0.3 -0.18 4.09463e-05
0.36 -1.62 0.000184883
0.36 -1.56 0.000207368
0.36 -1.5 0.000229392
0.36 -1.44 0.000250267
0.36 -1.38 0.00026929
0.36 -1.32 0.000285776
0.36 -1.26 0.0002991
0.36 -1.2 0.000308744
