23237 0.06 0.06 38.4794 -12 -12
-5.82 0.12 6.29304e-06
-5.82 0.18 5.75323e-06
-5.82 0.24 5.18747e-06
-5.82 0.3 4.61297e-06
-5.82 0.36 4.04576e-06
-5.76 9.71445e-15 1.17572e-05
-5.76 0.06 1.10504e-05
-5.76 0.12 1.02433e-05
-5.76 0.18 9.36459e-06
-5.76 0.24 8.44358e-06
-5.76 0.3 7.5086e-06
-5.76 0.36 6.58526e-06
-5.76 0.42 5.69618e-06
-5.7 -0.18 2.09211e-05
-5.7 -0.12 2.04968e-05
-5.7 -0.06 1.98053e-05
-5.7 9.71445e-15 1.88742e-05
-5.7 0.06 1.77395e-05
-5.7 0.12 1.64438e-05
-5.7 0.18 1.50331e-05
-5.7 0.24 1.35547e-05
-5.7 0.3 1.20538e-05
-5.7 0.36 1.05715e-05
-5.7 0.42 9.14423e-06
-5.7 0.48 7.80086e-06
-5.64 -1.02 4.33158e-05
-5.64 -0.96 4.28246e-05
-5.64 -0.9 4.17578e-05
-5.64 -0.84 4.01586e-05
-5.64 -0.78 3.80913e-05
-5.64 -0.72 3.56346e-05
-5.64 -0.66 3.28796e-05
-5.64 -0.6 2.98832e-05
-5.64 -0.54 2.68239e-05
-5.64 -0.48 2.37476e-05
-5.64 -0.42 2.07363e-05
-5.64 -0.3 3.33155e-05
-5.64 -0.24 3.35776e-05
-5.64 -0.18 3.33787e-05
-5.64 -0.12 3.2452e-05
-5.64 -0.06 3.13571e-05
-5.64 9.71445e-15 2.98828e-05
-5.64 0.06 2.80863e-05
-5.64 0.12 2.60349e-05
-5.64 0.18 2.38016e-05
-5.64 0.24 2.14607e-05
-5.64 0.3 1.90842e-05
-5.64 0.36 1.67375e-05
-5.64 0.42 1.44777e-05
-5.64 0.48 1.23507e-05
-5.64 0.54 1.03915e-05
-5.58 -1.32 6.01822e-05
-5.58 -1.26 6.37554e-05
-5.58 -1.2 6.66146e-05
-5.58 -1.14 6.86464e-05
-5.58 -1.08 6.97699e-05
-5.58 -1.02 6.99385e-05
-5.58 -0.96 6.91463e-05
-5.58 -0.9 6.7425e-05
-5.58 -0.84 6.48455e-05
-5.58 -0.78 6.15088e-05
-5.58 -0.72 5.7545e-05
-5.58 -0.66 5.30982e-05
-5.58 -0.6 4.83233e-05
-5.58 -0.54 4.33758e-05
-5.58 -0.48 3.83506e-05
-5.58 -0.42 3.34903e-05
-5.58 -0.36 5.85615e-05
-5.58 -0.3 5.75606e-05
-5.58 -0.24 5.63718e-05
-5.58 -0.18 5.48849e-05
-5.58 -0.12 5.30202e-05
-5.58 -0.06 4.95059e-05
-5.58 9.71445e-15 4.66616e-05
-5.58 0.06 4.38565e-05
-5.58 0.12 4.06531e-05
-5.58 0.18 3.71658e-05
-5.58 0.24 3.35111e-05
-5.58 0.3 2.98001e-05
-5.58 0.36 2.61356e-05
-5.58 0.42 2.26069e-05
-5.58 0.48 1.92858e-05
-5.58 0.54 1.62264e-05
-5.52 -1.5 7.42023e-05
-5.52 -1.44 8.19343e-05
-5.52 -1.38 8.92307e-05
-5.52 -1.32 9.58435e-05
-5.52 -1.26 0.000101532
-5.52 -1.2 0.000106086
-5.52 -1.14 0.000109323
-5.52 -1.08 0.000111114
-5.52 -1.02 0.000111384
-5.52 -0.96 0.000110126
-5.52 -0.9 0.000107388
-5.52 -0.84 0.000103282
-5.52 -0.78 9.79731e-05
-5.52 -0.72 9.16632e-05
-5.52 -0.66 8.45844e-05
-5.52 -0.6 7.69837e-05
-5.52 -0.54 6.91072e-05
-5.52 -0.48 9.47112e-05
-5.52 -0.42 9.28611e-05
-5.52 -0.36 9.10397e-05
-5.52 -0.3 8.9312e-05
-5.52 -0.24 8.73385e-05
-5.52 -0.18 8.49406e-05
-5.52 -0.12 8.19927e-05
-5.52 -0.06 7.84289e-05
-5.52 9.71445e-15 7.42445e-05
-5.52 0.06 6.94917e-05
-5.52 0.12 6.42665e-05
-5.52 0.18 5.72372e-05
-5.52 0.24 5.16081e-05
-5.52 0.3 4.5893e-05
-5.52 0.36 4.02498e-05
-5.52 0.42 3.48153e-05
-5.52 0.48 2.97008e-05
-5.52 0.54 2.49892e-05
-5.52 0.6 2.0736e-05
-5.46 -1.68 7.97135e-05
-5.46 -1.62 9.17386e-05
-5.46 -1.56 0.000104117
-5.46 -1.5 0.000116563
-5.46 -1.44 0.000128707
-5.46 -1.38 0.000140168
-5.46 -1.32 0.000150555
-5.46 -1.26 0.000159496
-5.46 -1.2 0.000166649
-5.46 -1.14 0.000171734
-5.46 -1.08 0.000174548
-5.46 -1.02 0.000174977
-5.46 -0.96 0.000173006
-5.46 -0.9 0.000168711
-5.46 -0.84 0.000162267
-5.46 -0.78 0.000153935
-5.46 -0.72 0.000144028
-5.46 -0.66 0.000132915
-5.46 -0.6 0.00012098
-5.46 -0.54 0.000149847
-5.46 -0.48 0.000146091
-5.46 -0.42 0.000142845
-5.46 -0.36 0.0001399
-5.46 -0.3 0.000136962
-5.46 -0.24 0.000133527
-5.46 -0.18 0.000129715
-5.46 -0.12 0.000125115
-5.46 -0.06 0.000119617
-5.46 9.71445e-15 0.000113204
-5.46 0.06 0.000105946
-5.46 0.12 9.79822e-05
-5.46 0.18 8.94998e-05
-5.46 0.24 8.07141e-05
-5.46 0.3 6.97057e-05
-5.46 0.36 6.11342e-05
-5.46 0.42 5.28803e-05
-5.46 0.48 4.51111e-05
-5.46 0.54 3.79551e-05
-5.46 0.6 3.14953e-05
-5.46 0.66 2.57756e-05
-5.4 -1.8 8.94935e-05
-5.4 -1.74 0.000105873
-5.4 -1.68 0.000123533
-5.4 -1.62 0.000142164
-5.4 -1.56 0.000161362
-5.4 -1.5 0.000180644
-5.4 -1.44 0.000199456
-5.4 -1.38 0.000217191
-5.4 -1.32 0.000233284
-5.4 -1.26 0.000247138
-5.4 -1.2 0.000258223
-5.4 -1.14 0.000266108
-5.4 -1.08 0.000270477
-5.4 -1.02 0.000271151
-5.4 -0.96 0.000268102
-5.4 -0.9 0.000261455
-5.4 -0.84 0.000251483
-5.4 -0.78 0.000238583
-5.4 -0.72 0.000223244
-5.4 -0.66 0.000244135
-5.4 -0.6 0.000236102
-5.4 -0.54 0.000228805
-5.4 -0.48 0.000222423
-5.4 -0.42 0.000216883
-5.4 -0.36 0.000211891
-5.4 -0.3 0.000207017
-5.4 -0.24 0.000201793
-5.4 -0.18 0.000195784
-5.4 -0.12 0.000188397
-5.4 -0.06 0.000180027
-5.4 9.71445e-15 0.000170328
-5.4 0.06 0.000159394
-5.4 0.12 0.00014742
-5.4 0.18 0.000134681
-5.4 0.24 0.000121493
-5.4 0.3 0.000108188
-5.4 0.36 9.179e-05
-5.4 0.42 7.93402e-05
-5.4 0.48 6.75764e-05
-5.4 0.54 5.68566e-05
-5.4 0.6 4.71796e-05
-5.4 0.66 3.86116e-05
-5.4 0.72 3.11651e-05
-5.34 -1.92 9.38182e-05
-5.34 -1.86 0.000114082
-5.34 -1.8 0.000136827
-5.34 -1.74 0.000161858
-5.34 -1.68 0.000188847
-5.34 -1.62 0.00021732
-5.34 -1.56 0.000246659
-5.34 -1.5 0.000276122
-5.34 -1.44 0.000304872
-5.34 -1.38 0.000332008
-5.34 -1.32 0.0003566
-5.34 -1.26 0.000377771
-5.34 -1.2 0.000394691
-5.34 -1.14 0.000406752
-5.34 -1.08 0.000413436
-5.34 -1.02 0.000414484
-5.34 -0.96 0.000409842
-5.34 -0.9 0.000399704
-5.34 -0.84 0.00038448
-5.34 -0.78 0.000364779
-5.34 -0.72 0.000383396
-5.34 -0.66 0.000369915
-5.34 -0.6 0.000356841
-5.34 -0.54 0.000344848
-5.34 -0.48 0.000334268
-5.34 -0.42 0.000325037
-5.34 -0.36 0.000316767
-5.34 -0.3 0.00030884
-5.34 -0.24 0.000300551
-5.34 -0.18 0.000291251
-5.34 -0.12 0.000280439
-5.34 -0.06 0.00026739
-5.34 9.71445e-15 0.000252921
-5.34 0.06 0.000236671
-5.34 0.12 0.000218913
-5.34 0.18 0.000200039
-5.34 0.24 0.000180506
-5.34 0.3 0.000160803
-5.34 0.36 0.000141393
-5.34 0.42 0.000122701
-5.34 0.48 9.99544e-05
-5.34 0.54 8.39995e-05
-5.34 0.6 6.97032e-05
-5.34 0.66 5.70446e-05
-5.34 0.72 4.6043e-05
-5.28 -2.04 9.18609e-05
-5.28 -1.98 0.000114808
-5.28 -1.92 0.000141529
-5.28 -1.86 0.000172166
-5.28 -1.8 0.000206466
-5.28 -1.74 0.000244218
-5.28 -1.68 0.000284918
-5.28 -1.62 0.00032785
-5.28 -1.56 0.000372091
-5.28 -1.5 0.000416519
-5.28 -1.44 0.000459869
-5.28 -1.38 0.000500783
-5.28 -1.32 0.000537866
-5.28 -1.26 0.000569793
-5.28 -1.2 0.000595168
-5.28 -1.14 0.000613354
-5.28 -1.08 0.00062342
-5.28 -1.02 0.000625015
-5.28 -0.96 0.00061805
-5.28 -0.9 0.000602801
-5.28 -0.84 0.000580012
-5.28 -0.78 0.000595115
-5.28 -0.72 0.000574725
-5.28 -0.66 0.000553397
-5.28 -0.6 0.000532574
-5.28 -0.54 0.000513319
-5.28 -0.48 0.000496195
-5.28 -0.42 0.000481213
-5.28 -0.36 0.000467454
-5.28 -0.3 0.000454788
-5.28 -0.24 0.000441842
-5.28 -0.18 0.000427639
-5.28 -0.12 0.000411418
-5.28 -0.06 0.000392702
-5.28 9.71445e-15 0.000370675
-5.28 0.06 0.00034685
-5.28 0.12 0.000320871
-5.28 0.18 0.000293286
-5.28 0.24 0.000264749
-5.28 0.3 0.000235961
-5.28 0.36 0.000207594
-5.28 0.42 0.000180263
-5.28 0.48 0.000154482
-5.28 0.54 0.000122502
-5.28 0.6 0.000101625
-5.28 0.66 8.31192e-05
-5.28 0.72 6.70895e-05
-5.28 0.78 5.34067e-05
-5.22 -2.1 0.000108032
-5.22 -2.04 0.000136852
-5.22 -1.98 0.00017101
-5.22 -1.92 0.000210776
-5.22 -1.86 0.000256245
-5.22 -1.8 0.000307266
-5.22 -1.74 0.000363412
-5.22 -1.68 0.000423943
-5.22 -1.62 0.000487796
-5.22 -1.56 0.000553587
-5.22 -1.5 0.000619654
-5.22 -1.44 0.000684132
-5.22 -1.38 0.000744976
-5.22 -1.32 0.000800138
-5.22 -1.26 0.000847616
-5.22 -1.2 0.000885743
-5.22 -1.14 0.000912843
-5.22 -1.08 0.000927903
-5.22 -1.02 0.000930334
-5.22 -0.96 0.000919974
-5.22 -0.9 0.000897059
-5.22 -0.84 0.000909116
-5.22 -0.78 0.000881576
-5.22 -0.72 0.000850072
-5.22 -0.66 0.000816954
-5.22 -0.6 0.000784373
-5.22 -0.54 0.000754021
-5.22 -0.48 0.000726849
-5.22 -0.42 0.000702973
-5.22 -0.36 0.00068176
-5.22 -0.3 0.000661995
-5.22 -0.24 0.000642205
-5.22 -0.18 0.000620962
-5.22 -0.12 0.000597101
-5.22 -0.06 0.000569872
-5.22 9.71445e-15 0.000537327
-5.22 0.06 0.000501783
-5.22 0.12 0.000464288
-5.22 0.18 0.000424516
-5.22 0.24 0.000383391
-5.22 0.3 0.000341889
-5.22 0.36 0.000300981
-5.22 0.42 0.000261543
-5.22 0.48 0.000224319
-5.22 0.54 0.00018988
-5.22 0.6 0.000158627
-5.22 0.66 0.000119501
-5.22 0.72 9.64418e-05
-5.22 0.78 7.67491e-05
-5.16 -2.16 0.000123644
-5.16 -2.1 0.000158758
-5.16 -2.04 0.000201076
-5.16 -1.98 0.000251205
-5.16 -1.92 0.000309571
-5.16 -1.86 0.000376297
-5.16 -1.8 0.00045117
-5.16 -1.74 0.000533557
-5.16 -1.68 0.000622366
-5.16 -1.62 0.000716049
-5.16 -1.56 0.000812571
-5.16 -1.5 0.000909516
-5.16 -1.44 0.0010041
-5.16 -1.38 0.00109346
-5.16 -1.32 0.00117443
-5.16 -1.26 0.00124415
-5.16 -1.2 0.00129999
-5.16 -1.14 0.00133981
-5.16 -1.08 0.00136199
-5.16 -1.02 0.00136562
-5.16 -0.96 0.00135058
-5.16 -0.9 0.0013634
-5.16 -0.84 0.00133109
-5.16 -0.78 0.00128935
-5.16 -0.72 0.00124146
-5.16 -0.66 0.00119046
-5.16 -0.6 0.00114046
-5.16 -0.54 0.00109354
-5.16 -0.48 0.00105125
-5.16 -0.42 0.00101398
-5.16 -0.36 0.000980937
-5.16 -0.3 0.000950476
-5.16 -0.24 0.000920537
-5.16 -0.18 0.000889022
-5.16 -0.12 0.000854222
-5.16 -0.06 0.00081496
-5.16 9.71445e-15 0.000770741
-5.16 0.06 0.000721679
-5.16 0.12 0.000668401
-5.16 0.18 0.000606739
-5.16 0.24 0.000548253
-5.16 0.3 0.000489218
-5.16 0.36 0.000431005
-5.16 0.42 0.00037484
