0 0.2 0.2 66.6659 -10 -10
-8 -2.2 2.79686e-06
-8 -2 4.17241e-06
-8 -1.8 5.30411e-06
-8 -1.6 5.74582e-06
-8 -0.4 3.65056e-06
-7.8 -2.8 4.93554e-06
-7.8 -2.6 7.60513e-06
-7.8 -2.4 1.40845e-05
-7.8 -2.2 2.06685e-05
-7.8 -2 2.80424e-05
-7.8 -1.8 3.29755e-05
-7.8 -1.6 3.57217e-05
-7.8 -1.4 3.2975e-05
-7.8 -1.2 2.59385e-05
-7.8 -1 1.73871e-05
-7.8 -0.8 1.64896e-05
-7.8 -0.6 2.0534e-05
-7.8 -0.4 2.17896e-05
-7.8 -0.2 1.97032e-05
-7.8 -2.05391e-15 1.51823e-05
-7.6 -3.2 7.81837e-06
-7.6 -3 1.65905e-05
-7.6 -2.8 3.18255e-05
-7.6 -2.6 5.2848e-05
-7.6 -2.4 8.03307e-05
-7.6 -2.2 0.000114447
-7.6 -2 0.000151917
-7.6 -1.8 0.000182449
-7.6 -1.6 0.000192719
-7.6 -1.4 0.00017601
-7.6 -1.2 0.000137417
-7.6 -1 0.00010853
-7.6 -0.8 9.90098e-05
-7.6 -0.6 0.000107537
-7.6 -0.4 0.000110829
-7.6 -0.2 0.000100217
-7.6 -2.05391e-15 7.72222e-05
-7.6 0.2 5.07056e-05
-7.4 -3.6 5.56498e-06
-7.4 -3.4 1.62623e-05
-7.4 -3.2 4.04961e-05
-7.4 -3 8.75883e-05
-7.4 -2.8 0.000162619
-7.4 -2.6 0.000265891
-7.4 -2.4 0.000394042
-7.4 -2.2 0.000544693
-7.4 -2 0.000705254
-7.4 -1.8 0.000834421
-7.4 -1.6 0.000874932
-7.4 -1.4 0.000796465
-7.4 -1.2 0.000639685
-7.4 -1 0.000485371
-7.4 -0.8 0.000434244
-7.4 -0.6 0.000468487
-7.4 -0.4 0.000483671
-7.4 -0.2 0.000434929
-7.4 -2.05391e-15 0.000334991
-7.4 0.2 0.000219899
-7.4 0.4 0.000123017
-7.2 -3.8 7.16246e-06
-7.2 -3.6 2.45623e-05
-7.2 -3.4 7.19823e-05
-7.2 -3.2 0.000180161
-7.2 -3 0.000385345
-7.2 -2.8 0.000710823
-7.2 -2.6 0.0011472
-7.2 -2.4 0.00166202
-7.2 -2.2 0.00222938
-7.2 -2 0.0028085
-7.2 -1.8 0.00326372
-7.2 -1.6 0.00339051
-7.2 -1.4 0.00308527
-7.2 -1.2 0.00246096
-7.2 -1 0.0018539
-7.2 -0.8 0.00163372
-7.2 -0.6 0.00173803
-7.2 -0.4 0.00178952
-7.2 -0.2 0.00160912
-7.2 -2.05391e-15 0.001238
-7.2 0.2 0.0008125
-7.2 0.4 0.000454474
-7.2 0.6 0.000216648
-7 -3.8 2.71995e-05
-7 -3.6 9.29919e-05
-7 -3.4 0.00027118
-7 -3.2 0.000677387
-7 -3 0.00144542
-7 -2.8 0.00265334
-7 -2.6 0.00423784
-7 -2.4 0.00602136
-7 -2.2 0.00785159
-7 -2 0.0096063
-7 -1.8 0.0109302
-7 -1.6 0.0112302
-7 -1.4 0.0101588
-7 -1.2 0.00807303
-7 -1 0.00603496
-7 -0.8 0.0052316
-7 -0.6 0.00550842
-7 -0.4 0.00565098
-7 -0.2 0.0050724
-7 -2.05391e-15 0.00390086
-7 0.2 0.00255893
-7 0.4 0.00143102
-7 0.6 0.000682071
-7 0.8 0.00027706
-6.8 -4 2.19315e-05
-6.8 -3.8 8.76519e-05
-6.8 -3.6 0.000299159
-6.8 -3.4 0.000872591
-6.8 -3.2 0.00217281
-6.8 -3 0.00462665
-6.8 -2.8 0.0084589
-6.8 -2.6 0.0133976
-6.8 -2.4 0.0187285
-6.8 -2.2 0.0237932
-6.8 -2 0.0282415
-6.8 -1.8 0.0313702
-6.8 -1.6 0.0317756
-6.8 -1.4 0.028541
-6.8 -1.2 0.0225914
-6.8 -1 0.016773
-6.8 -0.8 0.0143186
-6.8 -0.6 0.0149081
-6.8 -0.4 0.0152364
-6.8 -0.2 0.0136616
-6.8 -2.05391e-15 0.0104983
-6.8 0.2 0.0068709
-6.8 0.4 0.0038409
-6.8 0.6 0.00183023
-6.8 0.8 0.000743325
-6.6 -4.2 1.30362e-05
-6.6 -4 6.06334e-05
-6.6 -3.8 0.000241421
-6.6 -3.6 0.000822014
-6.6 -3.4 0.00239252
-6.6 -3.2 0.00594696
-6.6 -3 0.0126377
-6.6 -2.8 0.023028
-6.6 -2.6 0.036229
-6.6 -2.4 0.0499592
-6.6 -2.2 0.0620084
-6.6 -2 0.0714288
-6.6 -1.8 0.0772478
-6.6 -1.6 0.0769203
-6.6 -1.4 0.068492
-6.6 -1.2 0.0539789
-6.6 -1 0.0398488
-6.6 -0.8 0.0335667
-6.6 -0.6 0.0345468
-6.6 -0.4 0.035132
-6.6 -0.2 0.0314284
-6.6 -2.05391e-15 0.0241221
-6.6 0.2 0.0158018
-6.6 0.4 0.00883142
-6.6 0.6 0.00418642
-6.6 0.8 0.00169979
