12151 0.06 0.06 6.18692 -12 -12
-5.94 0.24 3.97662e-06
-5.94 0.3 3.98473e-06
-5.88 0.18 6.24355e-06
-5.88 0.24 6.34347e-06
-5.88 0.3 6.35638e-06
-5.88 0.36 6.28175e-06
-5.88 0.42 6.12275e-06
-5.82 0.12 9.53522e-06
-5.82 0.18 9.82289e-06
-5.82 0.24 9.98005e-06
-5.82 0.3 1.00004e-05
-5.82 0.36 9.88297e-06
-5.82 0.42 9.63265e-06
-5.82 0.48 9.25979e-06
-5.76 0.06 1.41647e-05
-5.76 0.12 1.47953e-05
-5.76 0.18 1.52415e-05
-5.76 0.24 1.54853e-05
-5.76 0.3 1.5517e-05
-5.76 0.36 1.53349e-05
-5.76 0.42 1.49466e-05
-5.76 0.48 1.43677e-05
-5.76 0.54 1.36217e-05
-5.7 9.71445e-15 2.08539e-05
-5.7 0.06 2.16764e-05
-5.7 0.12 2.26416e-05
-5.7 0.18 2.33245e-05
-5.7 0.24 2.36978e-05
-5.7 0.3 2.3746e-05
-5.7 0.36 2.34672e-05
-5.7 0.42 2.28732e-05
-5.7 0.48 2.19875e-05
-5.7 0.54 2.08457e-05
-5.7 0.6 1.94915e-05
-5.64 -0.06 2.93737e-05
-5.64 9.71445e-15 3.15255e-05
-5.64 0.06 3.33702e-05
-5.64 0.12 3.4838e-05
-5.64 0.18 3.52034e-05
-5.64 0.24 3.57668e-05
-5.64 0.3 3.58396e-05
-5.64 0.36 3.54187e-05
-5.64 0.42 3.4522e-05
-5.64 0.48 3.31856e-05
-5.64 0.54 3.14619e-05
-5.64 0.6 2.94182e-05
-5.64 0.66 2.71288e-05
-5.58 -0.12 4.04021e-05
-5.58 -0.06 4.3982e-05
-5.58 9.71445e-15 4.72235e-05
-5.58 0.06 4.97572e-05
-5.58 0.12 5.19441e-05
-5.58 0.18 5.34819e-05
-5.58 0.24 5.32401e-05
-5.58 0.3 5.33487e-05
-5.58 0.36 5.27225e-05
-5.58 0.42 5.13871e-05
-5.58 0.48 4.93977e-05
-5.58 0.54 4.6832e-05
-5.58 0.6 4.37902e-05
-5.58 0.66 4.03827e-05
